sample_id,domain,split,speckle_path,phase_path,pair_method,class_id,group_id,speckle_sha256,phase_sha256,phase_phash
fashion_train_00047_000131,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00047.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00047.png,normalized_key,,cc83793801f20a7ba1f9ca672a006143e69d3a0b05be725fdcb6f703e9df6707,827bf4708f26b67e144eeaeaa368357738ea1d5a183378257ea19c4f12f2349c,cc83793801f20a7ba1f9ca672a006143e69d3a0b05be725fdcb6f703e9df6707,00000000000003c00ff01ff83ffc3ff81ff81ff81ff80ff00ff00ff000000000
fashion_val_00000_000132,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00000.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00000.png,normalized_key,,b4ba36d7912ceb015abf09fb6dce0b6f547f45a502c6bd9a308cbc2f313f6512,132e60a4ee8d641395965e2cc08f9669bb2987cbd9243c54f609dc0d0f525fae,b4ba36d7912ceb015abf09fb6dce0b6f547f45a502c6bd9a308cbc2f313f6512,00000000018003c00ff01ff83ffc3ffc11f811f81ff80ff00ff00ff007e00000
fashion_val_00001_000133,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00001.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00001.png,normalized_key,,c5e9633621a21922a248d02233dfbad0fbbf2c1e928bb9a2fd20693d1a7e5535,c2d78dcf18e9f21f55bdd20ca9207dd179a6ff55f9379e3da4cf0694bb069da8,c5e9633621a21922a248d02233dfbad0fbbf2c1e928bb9a2fd20693d1a7e5535,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_val_00002_000134,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00002.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00002.png,normalized_key,,a1a1dcd6fc506cb0606c4adf1475cfbc0ab7cf30e1f62d99acec621f50469170,df6a05999ad8c0ff6fee73b1a97dbd413fb16b95f19560aacc646808b8ba407d,a1a1dcd6fc506cb0606c4adf1475cfbc0ab7cf30e1f62d99acec621f50469170,00000000008003f80ff81ffc3ffc1ff81ff81ff81ff80ff00ff00ff000000000
fashion_val_00003_000135,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00003.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00003.png,normalized_key,,290d5f120b709d94beb0b997dac7b824b11ee75755e2c7adeaaee2d8e0910e96,2891c76b454b722a9afd4ec6259f30edd25e5de3881dce904849308c7f7e7e44,290d5f120b709d94beb0b997dac7b824b11ee75755e2c7adeaaee2d8e0910e96,00000000000003000f001f183f9c3ffc1ff81ff81ff80ff00ff00ff007e00000
fashion_val_00004_000136,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00004.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00004.png,normalized_key,,177d670a1b9276f2cc10cf68d2a2df79d1abda15af5c10678bf11c3f32b3e430,e9fb0b3fb7b7a93b940453b1ef78dc822ae6db36e6fbcee85d7304d0b5d04d3b,177d670a1b9276f2cc10cf68d2a2df79d1abda15af5c10678bf11c3f32b3e430,00000000008003f00ff01ff83ffc1ff81ff81ff81ff80ff00ff00ff000000000
fashion_val_00005_000137,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00005.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00005.png,normalized_key,,7095e3338faa7e74fb2d365dc21c269f085acd7d5579f40288b5568f1d2fb650,9485579d20bd8c61a69e204a1ac49937bc4598083ede349d2e9740e3bd501269,7095e3338faa7e74fb2d365dc21c269f085acd7d5579f40288b5568f1d2fb650,0000000000001fc01ff01ff83ffc1ff81ff81ff81ff80ff00ff00ff000000000
fashion_val_00006_000138,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00006.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00006.png,normalized_key,,99d438cffae5512d80e085f7b84d70c9c7dc6ae684a6f0e277e392c5fbef1e70,ebbc152aa9c1c7d45170071cf7d7b64541f05a1c73734cc4a51d8102be45db54,99d438cffae5512d80e085f7b84d70c9c7dc6ae684a6f0e277e392c5fbef1e70,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_val_00007_000139,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00007.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00007.png,normalized_key,,efea8150b1216f4736e9a06e05b52ded5d59dd01de429a548a3b432557728574,6a64a61721f4bd4fa50748433be77a9bb9103385b0b7c9e55cc2c300cb4f9a0c,efea8150b1216f4736e9a06e05b52ded5d59dd01de429a548a3b432557728574,00000000018003c00fc01ff83ffc3ffc1ff81ff81ff80ff00ff00ff003c00000
fashion_val_00008_000140,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00008.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00008.png,normalized_key,,c080723eb2eeba1b98e129264b27918a09a5214716f43cf7da0fe9c303de2275,b594eba75c95f135380c84ee8d4af8f738041f3145b6271a8f6570f528ca3f91,c080723eb2eeba1b98e129264b27918a09a5214716f43cf7da0fe9c303de2275,00000000018003c00ff01ff83ffc3ffc1ff81fd81ff80ff00ff00ff003c00000
fashion_val_00009_000141,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00009.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00009.png,normalized_key,,f228013af97d3a3844176aba3da66eaffd34879f39ef9c1673e01c26ab0a1c81,b0c304f2edca8ef1af2abaa60b6db2b2dcc9352b63e266f611b65aa348e64031,f228013af97d3a3844176aba3da66eaffd34879f39ef9c1673e01c26ab0a1c81,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_val_00010_000142,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00010.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00010.png,normalized_key,,2c2967f4b6af1e226d982019d594e4bdb59c4e08dc320950e6676f0c5e375930,e63461dc5b00cac5fd08cfbd3103ef19f6474c5cf2b22c839c50f6c99d40c644,2c2967f4b6af1e226d982019d594e4bdb59c4e08dc320950e6676f0c5e375930,00000000008003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_val_00011_000143,fashion,val,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\speckles\speckle_00011.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\val\phases\phase_00011.png,normalized_key,,8b374c8fecb43092817c6f657253923ee379cbd3bba02a0d7f36e5220c192ea5,fdecedfee473067092f61d91e03eb89651bdf9f5ba88a5e035cb2fe4ac2bab16,8b374c8fecb43092817c6f657253923ee379cbd3bba02a0d7f36e5220c192ea5,00000000018007c00ff01ff83f3c3ffc1ff81ff81ff80ff00ff00ff003c00000
